19217$Chaperonin 60 subunit alpha 2, chloroplastic;,
10883$Serine carboxypeptidase-like 45;,
10886$Cysteine-rich receptor-like protein kinase 29;,
19219$D-lactate dehydrogenase [cytochrome], mitochondrial {ECO:0000303|PubMed:19586914};,
10885$Caffeoylshikimate esterase;,
21509$Disease resistance protein RPS2;,
21508$Cytochrome b559 subunit alpha {ECO:0000255|HAMAP-Rule:MF_00642};,
21507$Abscisic acid 8'-hydroxylase 1;,
21506$Receptor-like protein 31 {ECO:0000303|PubMed:18434605};,Receptor-like protein 34 {ECO:0000303|PubMed:18434605};,
21505$Serum response factor-binding protein 1;,Repetitive proline-rich cell wall protein 2;,
10855$Probable peroxidase 61;,
10854$Calcium-binding protein CBP {ECO:0000303|PubMed:22212404};,
10857$Nuclear pore complex protein NUP1 {ECO:0000303|PubMed:19843313};,
10856$Pentatricopeptide repeat-containing protein At2g02980, chloroplastic {ECO:0000305};,
10859$Uncharacterized FCP1 homology domain-containing protein C1271.03c;,
10851$14 kDa proline-rich protein DC2.15;,
10850$Increased DNA methylation 1 {ECO:0000303|PubMed:22700931};,
10853$Putative defensin-like protein 137;,
21519$Uncharacterized proline-rich protein;,
21515$Protein MAIN-LIKE 2 {ECO:0000303|PubMed:24635680};,Protein MAINTENANCE OF MERISTEMS {ECO:0000303|PubMed:23607329};,
21514$RING-H2 finger protein ATL3;,
21513$Disease resistance protein RUN1 {ECO:0000305};,
10866$Putative pentatricopeptide repeat-containing protein At3g08820;,
10868$tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG {ECO:0000255|HAMAP-Rule:MF_00129};,
10867$Pectin acetylesterase 5 {ECO:0000303|PubMed:25115560};,
10869$Probable ADP-ribosylation factor GTPase-activating protein AGD11;,
10862$Probable WRKY transcription factor 57;,
10861$Putative esterase YitV;,Putative hydrolase YtaP;,
10864$Photosystem II CP47 reaction center protein {ECO:0000255|HAMAP-Rule:MF_01495};,Uncharacterized protein ORF91;,
10863$Uncharacterized protein At2g39920;,
10829$Vacuolar protein sorting-associated protein 55 homolog;,
10833$Pollen receptor-like kinase 3 {ECO:0000303|PubMed:12139002};,
10832$Protein trichome birefringence-like 39;,
10835$SUN domain-containing protein 4 {ECO:0000305};,
10834$Protein LURP-one-related 7;,
10837$Acyl-CoA-binding domain-containing protein 4;,Acyl-CoA-binding domain-containing protein 6 {ECO:0000305};,
10836$Protein TRANSPARENT TESTA GLABRA 1;,
10839$Protein kinase and PP2C-like domain-containing protein;,
10838$RGS1-HXK1-interacting protein 1 {ECO:0000303|PubMed:26528314};,
10831$F-box/LRR-repeat protein 3;,
10830$Beta-glucuronosyltransferase GlcAT14A {ECO:0000305};,Beta-glucuronosyltransferase GlcAT14B {ECO:0000305};,
10844$Microtubule-associated protein 70-1;,
10843$Isoliquiritigenin 2'-O-methyltransferase;,
10846$Arogenate dehydratase/prephenate dehydratase 2, chloroplastic {ECO:0000303|PubMed:17726025, ECO:0000303|Ref.1};,
10845$Uncharacterized protein At4g22758;,
10848$Indole-3-pyruvate monooxygenase YUCCA2;,Indole-3-pyruvate monooxygenase YUCCA6;,
10847$Alpha/beta hydrolase domain-containing protein 17A {ECO:0000305};,Alpha/beta hydrolase domain-containing protein 17C {ECO:0000305};,
10849$Aspartate-semialdehyde dehydrogenase;,
10840$Rhodanese-like/PpiC domain-containing protein 12, chloroplastic;,
10842$AFG1-like ATPase {ECO:0000312|RGD:1561501};,
10841$Protein PAL OF QUIRKY {ECO:0000303|PubMed:24173806};,
20299$Glu S.griseus protease inhibitor;,
20291$Phosphate transporter PHO1 homolog 3;,
19287$GTP-binding protein At2g22870;,
20275$Cyclin-dependent protein kinase inhibitor SMR5 {ECO:0000303|PubMed:17599908, ECO:0000303|PubMed:24399300, ECO:0000303|PubMed:26546445};,
19286$Protein SRG1;,
19289$Transcription factor MYB101 {ECO:0000303|PubMed:11597504};,
19288$Rho GTPase-activating protein REN1;,
19282$Tyrosine-sulfated glycopeptide receptor 1 {ECO:0000305};,
19285$Auxin-responsive protein IAA30;,
19284$Protein NDR1;,
19281$Allene oxide synthase 1, chloroplastic {ECO:0000303|PubMed:12351632};,Allene oxide synthase 3 {ECO:0000303|PubMed:12351632};,
19280$Protein LIFEGUARD 4 {ECO:0000303|PubMed:23888068};,
20272$B-box domain protein 31 {ECO:0000303|PubMed:19920209};,
20287$Heavy metal-associated isoprenylated plant protein 25 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};,Heavy metal-associated isoprenylated plant protein 45 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};,
19298$Abscisic acid 8'-hydroxylase 1;,
19297$Adenylate kinase 4;,
19299$Serine/threonine-protein kinase haspin homolog {ECO:0000305};,
19294$Serine protease SPPA, chloroplastic;,
19296$Multiple organellar RNA editing factor 9, chloroplastic {ECO:0000305};,
19295$Calmodulin-like protein 11;,
19290$Polyadenylation and cleavage factor homolog 4 {ECO:0000305};,
19292$DnaJ homolog subfamily B member 4;,
19291$2-hydroxyacyl-CoA lyase;,
20283$Teneurin-3 {ECO:0000303|PubMed:29414938};,
20257$Oxoglutarate-dependent flavonoid 7-O-demethylase 1 {ECO:0000303|PubMed:25378691};,
21587$Vacuolar protein sorting-associated protein 25;,
21586$Transmembrane ascorbate ferrireductase 2;,
20255$G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290;,
19265$Sodium/calcium exchanger NCL {ECO:0000305};,
21584$Cytochrome b559 subunit beta {ECO:0000255|HAMAP-Rule:MF_00643};,
19264$AP2-like ethylene-responsive transcription factor AIL6 {ECO:0000303|PubMed:15988559};,
21583$Chloroplast envelope membrane protein;,
19267$Phytohormone-binding protein CSBP {ECO:0000305};,
21582$Protein Ycf2 {ECO:0000255|HAMAP-Rule:MF_01330};,
19266$Nodulation receptor kinase;,
19261$E3 ubiquitin-protein ligase ORTHRUS 2;,
19260$RHOMBOID-like protein 1 {ECO:0000303|PubMed:16223493, ECO:0000303|PubMed:17181860};,
19263$Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' gamma isoform;,
19262$Ultraviolet-B receptor UVR8 {ECO:0000303|PubMed:12226503};,
19279$protein SLOW GREEN 1, chloroplastic {ECO:0000303|PubMed:24420572};,
21598$Cell division cycle protein 27 homolog B;,
20266$U-box domain-containing protein 4;,
21596$Putative disease resistance protein At3g14460;,Putative disease resistance RPP13-like protein 1;,
19276$CASP-like protein 1B1;,
19275$Protein LEAD-SENSITIVE 1 {ECO:0000303|PubMed:27335453};,
21594$NADP-dependent malic enzyme, chloroplastic;,
19278$Mediator of RNA polymerase II transcription subunit 25 {ECO:0000305};,
19277$2-methylene-furan-3-one reductase;,NADPH-dependent alkenal/one oxidoreductase, chloroplastic {ECO:0000303|PubMed:21169366};,
19272$Probable protein phosphatase 2C 25;,
19271$Protein DETOXIFICATION 41 {ECO:0000303|PubMed:11739388};,
19273$Derlin-1;,
19270$(S)-ureidoglycine aminohydrolase {ECO:0000303|PubMed:20038185};,
21592$Disease resistance protein RGA2;,Putative disease resistance protein RGA4;,
19247$Uncharacterized protein At5g41620;,
19246$Probable aspartic proteinase GIP2 {ECO:0000305};,
21565$Albumin-2 {ECO:0000250|UniProtKB:P08688};,Albumin-2;,
20234$Nuclear receptor corepressor 2;,
19249$Protein HUA2-LIKE 3 {ECO:0000303|PubMed:25070081};,Protein HUA2-LIKE 2 {ECO:0000303|PubMed:25070081};,
19248$E3 ubiquitin-protein ligase UPL4;,
19243$Probable helicase MAGATAMA 3;,
19245$Proteasome subunit alpha type-6;,
19244$Splicing factor Cactin {ECO:0000305};,
19241$Multiple organellar RNA editing factor 2, chloroplastic {ECO:0000305};,
19240$WD repeat-containing protein 91 homolog {ECO:0000305};,
21578$Putative ribonuclease H protein At1g65750;,
19258$Fasciclin-like arabinogalactan protein 4;,
21576$Endo-1,4-beta-xylanase B;,Protein PRQFV-amide;,Immunoglobulin G-binding protein A;,
20245$WAT1-related protein At3g28050;,
19259$Proton pump-interactor 1;,
21574$Probable LRR receptor-like serine/threonine-protein kinase At1g56140;,
19254$E3 ubiquitin-protein ligase At4g11680;,
20242$Pentatricopeptide repeat-containing protein At5g16640, mitochondrial;,
19253$2-oxoglutarate-Fe(II) type oxidoreductase hxnY {ECO:0000305};,
21572$Tropinone reductase homolog At5g06060 {ECO:0000305};,
19256$RNA polymerase II C-terminal domain phosphatase-like 1 {ECO:0000305};,
19255$Protein CHLORORESPIRATORY REDUCTION 42, chloroplastic {ECO:0000303|PubMed:22274627};,
19250$Pentatricopeptide repeat-containing protein At2g22410, mitochondrial;,Pentatricopeptide repeat-containing protein At2g29760, chloroplastic;,
19252$G-type lectin S-receptor-like serine/threonine-protein kinase At1g11330;,
19251$Uclacyanin 1 {ECO:0000303|PubMed:9761472};,
21579$Protein CADMIUM TOLERANCE 1 {ECO:0000303|PubMed:19017626};,
20248$Receptor-like protein kinase FERONIA {ECO:0000303|PubMed:17673660};,
21570$Protein MAIN-LIKE 1 {ECO:0000303|PubMed:24635680};,Protein MAIN-LIKE 2 {ECO:0000303|PubMed:24635680};,
9201$Aspartate racemase;,
9202$Inositol 3-kinase {ECO:0000305};,
20199$Heat shock protein 90-1 {ECO:0000305};,
9205$U-box domain-containing protein 4;,
9206$Ubiquitin carboxyl-terminal hydrolase 2 {ECO:0000303|PubMed:17559514};,
9204$Myosin heavy chain kinase B;,
20194$Pentatricopeptide repeat-containing protein At1g74750;,
9212$Protein DA1-related 2 {ECO:0000303|PubMed:18483219};,
9214$Pentatricopeptide repeat-containing protein At3g09040, mitochondrial;,
9215$Protein translation factor SUI1 homolog;,Protein translation factor SUI1 homolog 1;,
9207$Peptidyl-prolyl cis-trans isomerase CYP21-2;,Peptidyl-prolyl cis-trans isomerase CYP20-1;,
9208$Probable xyloglucan endotransglucosylase/hydrolase protein 30;,
9223$Transcription termination factor MTERF2, chloroplastic {ECO:0000305};,Transcription termination factor MTERF8, chloroplastic {ECO:0000305};,
9224$Kinesin-like protein KIN-14I {ECO:0000305};,
9221$Serine/arginine-rich splicing factor SR45a;,
9222$Outer envelope membrane protein 7 {ECO:0000303|PubMed:11595795};,
9227$Bidirectional sugar transporter SWEET2 {ECO:0000303|PubMed:21107422};,
9228$Uncharacterized WD repeat-containing protein C2A9.03;,
9225$Probable galacturonosyltransferase 6;,
9226$Plant UBX domain-containing protein 1 {ECO:0000303|Ref.7};,
10807$Cysteine proteinase mucunain {ECO:0000305};,
10809$Probable sugar phosphate/phosphate translocator At4g32390;,Probable sugar phosphate/phosphate translocator At2g25520;,Probable sugar phosphate/phosphate translocator At5g25400;,
10811$Zinc finger CCCH domain-containing protein 49;,Zinc finger CCCH domain-containing protein 20;,
10810$AT-hook motif nuclear-localized protein 17 {ECO:0000312|EMBL:FAA00288.1};,
10812$Protein AAR2 homolog;,
10815$Callose synthase 3;,Callose synthase 2;,
10816$Probable serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit TON2;,
9218$Phosphatidylinositol 4-kinase gamma 3;,
9219$Chlorophyll a-b binding protein 7, chloroplastic;,
9234$tRNA (guanine(26)-N(2))-dimethyltransferase 2 {ECO:0000303|PubMed:33253256};,
9235$Transcription factor PIF3 {ECO:0000305};,
9233$Ethylene-responsive transcription factor ERF012;,
9238$Glutathione S-transferase zeta class;,
9239$Very-long-chain aldehyde decarbonylase CER3 {ECO:0000305};,
9236$Solute carrier family 25 member 44 {ECO:0000305};,Solute carrier family 25 member 44;,
9237$Pentatricopeptide repeat-containing protein At4g14850;,
10819$WD repeat-containing protein 43;,
10818$Putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 3;,
9230$Probable xyloglucan endotransglucosylase/hydrolase protein 10;,
9231$15.7 kDa heat shock protein, peroxisomal;,
10821$Peroxisomal membrane protein 11A;,Protein BRASSINAZOLE-RESISTANT 2 {ECO:0000303|PubMed:11970900};,Protein BRASSINAZOLE-RESISTANT 1 {ECO:0000303|PubMed:11970900};,Methyltransferase-like protein 2;,
10824$Calmodulin-like protein 4;,Calmodulin-like protein 3;,
10823$Importin-5;,Ran-binding protein 6;,
10826$Cystathionine beta-lyase, chloroplastic {ECO:0000303|PubMed:8541513};,
10825$TBC1 domain family member 2A;,
10828$Transcription factor bHLH30;,Transcription factor AIG1;,
10827$U-box domain-containing protein 7;,
10820$Protein disulfide-isomerase;,
9245$PRA1 family protein D;,
9244$Proline transporter 1;,Proline transporter 2;,
9249$Putative lipid scramblase CLPTM1 {ECO:0000305};,
9247$Protein SUPPRESSOR OF GENE SILENCING 3 homolog;,
9248$Protein DETOXIFICATION 35 {ECO:0000303|PubMed:11739388};,
9242$Protein BASIC PENTACYSTEINE2 {ECO:0000303|PubMed:21435046};,
9257$Glucan endo-1,3-beta-glucosidase 1;,
9254$Protein PIN-LIKES 3 {ECO:0000303|PubMed:22504182};,
9255$Ergosterol biosynthetic protein 28;,
9252$Ferredoxin-3, chloroplastic;,
9253$Protein WHAT'S THIS FACTOR 1 homolog, chloroplastic {ECO:0000305};,
9250$Transcription factor MYB2 {ECO:0000305};,
10800$Transcription repressor OFP14;,
10801$Sulfite exporter TauE/SafE family protein 3 {ECO:0000312|EMBL:AEC07746.1};,
10804$Glutathione S-transferase F8, chloroplastic;,
10803$FCS-Like Zinc finger 15 {ECO:0000303|PubMed:24901469};,
10805$Serine/threonine-protein phosphatase 2A activator;,
9267$Probable glutamate carboxypeptidase AMP1 {ECO:0000305};,
9268$Transcription initiation factor TFIID subunit 13;,
9265$Plant UBX domain-containing protein 2 {ECO:0000303|Ref.8};,
9266$Protein EARLY STARVATION 1, chloroplastic {ECO:0000303|PubMed:27207856};,
9269$Mitochondrial import inner membrane translocase subunit Tim9;,
9260$Kinesin-like protein KIN-4C {ECO:0000305};,
9264$E3 ubiquitin-protein ligase UPL6;,
9262$Protein trichome birefringence-like 1;,
9278$CRIB domain-containing protein RIC4;,
9279$Transcription factor AS1 {ECO:0000303|PubMed:11140682};,
9276$tRNA (guanine(26)-N(2))-dimethyltransferase {ECO:0000255|HAMAP-Rule:MF_00290};,
9277$Protein RETARDED ROOT GROWTH-LIKE {ECO:0000303|PubMed:26163700};,
9270$Transcription factor GTE1;,
9271$Probable serine/threonine-protein kinase PBL2 {ECO:0000305};,
9274$Protein DEHYDRATION-INDUCED 19 homolog 3;,
9275$Transcription factor bHLH62;,
9272$Probable cinnamyl alcohol dehydrogenase 1;,
9273$Pentatricopeptide repeat-containing protein At1g79490, mitochondrial;,
9287$Uncharacterized protein At5g41620;,
9288$E3 ubiquitin-protein ligase PUB23;,
9281$Caffeoylshikimate esterase;,
9282$Probable chlorophyll(ide) b reductase NYC1, chloroplastic;,
9286$Probable caffeoyl-CoA O-methyltransferase At4g26220;,
9298$Two-component response regulator-like APRR7;,
9292$Scopoletin glucosyltransferase;,
9293$E3 ubiquitin-protein ligase MBR2;,
9290$Polypyrimidine tract-binding protein homolog 1;,
9291$GDSL esterase/lipase At5g33370;,
9296$Probable aspartyl aminopeptidase;,
9294$Zinc finger CCCH domain-containing protein 32;,
9295$Transcription factor ORG2;,
19346$Ethylene-responsive transcription factor 1B;,
18014$Nucleolar protein 12;,RNA-binding protein 34;,
20334$Cytochrome P450 82A4;,
19345$Vacuolar fusion protein MON1 homolog {ECO:0000305};,
18015$Double-stranded RNA-binding protein 4;,
18016$Protein HEADING DATE REPRESSOR 1 {ECO:0000303|PubMed:26954091};,
19347$Nuclear autoantigenic sperm protein;,
18017$Sugar transporter ERD6-like 16;,
20331$Probable calcium-binding protein CML25;,
19342$Photosystem I reaction center subunit II, chloroplastic;,
19341$Beta-glucosidase 44 {ECO:0000303|PubMed:15604686};,
18011$Type 2 DNA topoisomerase 6 subunit B-like {ECO:0000305};,
19344$F-box protein SKIP17;,F-box protein At4g02760;,
18012$Probable carboxylesterase 17;,
19343$Strigolactone esterase RMS3 {ECO:0000305};,
18013$Transcription repressor MYB5;,
19340$Pentatricopeptide repeat-containing protein At1g71460, chloroplastic;,
20336$Sister chromatid cohesion 1 protein 2;,
18018$Probable serine/threonine-protein kinase PBL9 {ECO:0000305};,
19349$Zinc finger protein 593;,
20346$Pentatricopeptide repeat-containing protein At1g62670, mitochondrial;,
19357$Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase {ECO:0000305};,
18025$Ankyrin repeat domain-containing protein 13B;,E3 ubiquitin-protein ligase SDIR1 {ECO:0000305};,
20345$Uncharacterized membrane protein YMR253C;,
18026$Probable polyamine transporter At3g13620;,
19359$AP-5 complex subunit mu;,
18028$Small G protein signaling modulator 1;,Rab GTPase-activating protein 22 {ECO:0000303|PubMed:16332933};,
20342$Glutamate receptor 2.5;,
19353$Kelch domain-containing protein 3 {ECO:0000305};,Kelch domain-containing protein 3 {ECO:0000250|UniProtKB:Q9BQ90};,
18021$Protein SODIUM POTASSIUM ROOT DEFECTIVE 2 {ECO:0000303|PubMed:21193571};,Protein SODIUM POTASSIUM ROOT DEFECTIVE 1 {ECO:0000303|PubMed:21193571};,
19352$Prosaposin;,
18023$Probable inactive receptor kinase At1g48480;,
19354$TOG array regulator of axonemal microtubules protein 2;,
19350$PI-PLC X domain-containing protein At5g67130;,
18020$NDR1/HIN1-like protein 13 {ECO:0000303|PubMed:26206852};,
18029$Fructose-1,6-bisphosphatase, chloroplastic;,
19323$Putative disease resistance protein RGA4;,Putative disease resistance protein RGA3;,
20311$Uncharacterized protein At4g19900;,
19325$Agamous-like MADS-box protein AGL16;,MADS-box transcription factor 23;,MADS-box transcription factor ANR1;,
19320$Alternative NAD(P)H-ubiquinone oxidoreductase C1, chloroplastic/mitochondrial {ECO:0000303|PubMed:15333756};,
19322$Calcium uniporter protein 6, mitochondrial;,
19321$Aldehyde oxidase GLOX {ECO:0000305};,
10998$Protein DMR6-LIKE OXYGENASE 1 {ECO:0000303|PubMed:25376907};,
10997$Pentatricopeptide repeat-containing protein At3g25210, mitochondrial;,
10999$Transcription factor MYB35 {ECO:0000303|PubMed:9839469};,
10992$Uncharacterized protein C594.04c;,
10991$L-gulonolactone oxidase 3 {ECO:0000303|PubMed:20622436};,
19328$General transcription and DNA repair factor IIH subunit TFB1-1;,
10994$Receptor-like protein kinase HSL1;,
19327$Formin-like protein 6;,
10993$GATA transcription factor 11;,
10996$Putative F-box/FBD/LRR-repeat protein At4g03220;,
10995$Angio-associated migratory cell protein;,
18003$VQ motif-containing protein 17 {ECO:0000303|PubMed:22535423};,
19334$Receptor-like serine/threonine-protein kinase SD1-8;,
18004$MYG1 protein;,MYG1 exonuclease;,
19337$Protein DMP7 {ECO:0000303|PubMed:20712629};,
19336$Dof zinc finger protein DOF1.7;,
18006$Photosystem II D1 precursor processing protein PSB27-H2, chloroplastic;,
19331$Seed linoleate 9S-lipoxygenase-3;,
19330$CDP-diacylglycerol--inositol 3-phosphatidyltransferase 1;,Probable CDP-diacylglycerol--inositol 3-phosphatidyltransferase 2;,
18000$GDSL esterase/lipase At2g30310;,
19332$Protein terminal ear1;,
18002$Cyclin-dependent kinase F-4;,
20325$Probable metal-nicotianamine transporter YSL7;,
19339$OVARIAN TUMOR DOMAIN-containing deubiquitinating enzyme 6 {ECO:0000303|PubMed:24659992};,
19338$Protein EPIDERMAL PATTERNING FACTOR 2 {ECO:0000303|PubMed:19435754};,
18008$ATP-dependent DNA helicase DDM1;,
18009$Protein NRT1/ PTR FAMILY 1.2;,
19301$Protein ROOT INITIATION DEFECTIVE 3;,
19304$UDP-glycosyltransferase 82A1;,
19303$FH protein interacting protein FIP2;,
21625$Putative uncharacterized protein ART3;,
21624$Isovalerate--CoA ligase CCL2 {ECO:0000303|PubMed:23300257};,
10978$Heavy metal-associated isoprenylated plant protein 24 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};,
10977$CBS domain-containing protein CBSCBSPB3;,
10979$E3 ubiquitin-protein ligase RNF4 {ECO:0000305};,
19309$Probable LRR receptor-like serine/threonine-protein kinase At1g06840;,
10970$Proteasome subunit beta type-1;,
19306$Protein CHUP1, chloroplastic;,
19305$Protein IQ-DOMAIN 33 {ECO:0000303|PubMed:16368012};,
10971$Flavanone 3-dioxygenase;,Jasmonate-induced oxygenase 4 {ECO:0000303|PubMed:28559313};,Jasmonate-induced oxygenase 2 {ECO:0000303|PubMed:28559313};,
19308$Protein WHAT'S THIS FACTOR 9, mitochondrial {ECO:0000303|PubMed:22060106};,
21633$LRR receptor kinase SERL2 {ECO:0000305};,LRR receptor-like serine/threonine-protein kinase SIK1 {ECO:0000305};,
20302$Probable methyltransferase PMT2;,Probable methyltransferase PMT14;,
19312$Uncharacterized protein At4g06744;,
19315$Bax inhibitor 1;,
19314$GRF1-interacting factor 3;,
19310$Cyclin-D4-1;,
20309$Carbon catabolite repressor protein 4 homolog 5;,
21639$Lysosomal Pro-X carboxypeptidase;,
21638$E3 ubiquitin-protein ligase UPL6;,
20305$Calcium-binding protein CML38 {ECO:0000303|Ref.5};,
21635$Serine/threonine-protein kinase ATR;,
20304$Probable polyol transporter 3;,
10987$WAT1-related protein At1g43650;,
10986$Replication factor C subunit 3;,
10989$Probable receptor-like protein kinase At1g49730;,
10988$Isoflavone 2'-hydroxylase;,
10981$Calmodulin-like protein 7;,Calmodulin-like protein 3;,
10980$Double-stranded RNA-binding protein 4;,Double-stranded RNA-binding protein 3;,Double-stranded RNA-binding protein 8;,
10983$Protein RTF1 homolog {ECO:0000305};,
19316$S-type anion channel SLAH3;,
19319$Nuclear transcription factor Y subunit B-6 {ECO:0000303|PubMed:11250072};,
19318$ARF guanine-nucleotide exchange factor GNOM;,
10984$Ectonucleotide pyrophosphatase/phosphodiesterase family member 1;,Venom phosphodiesterase 2;,
21607$Protein SPA1-RELATED 3;,
10954$N-alpha-acetyltransferase 35, NatC auxiliary subunit;,
10956$E3 ubiquitin-protein ligase Os04g0590900;,
10955$Protein SEMI-ROLLED LEAF 2 {ECO:0000303|PubMed:26873975};,
10958$WRKY transcription factor WRKY24 {ECO:0000303|PubMed:16919842};,WRKY transcription factor SUSIBA2 {ECO:0000305|PubMed:12953112};,WRKY transcription factor WRKY24 {ECO:0000303|PubMed:15047897};,
10959$7-deoxyloganetin glucosyltransferase;,
10950$Anaphase-promoting complex subunit 4;,
10952$CCR4-NOT transcription complex subunit 3 {ECO:0000305};,CCR4-NOT transcription complex subunit 3;,
10951$GDSL esterase/lipase ENOD8 {ECO:0000305};,
21615$ISWI chromatin-remodeling complex ATPase CHR11 {ECO:0000305};,
21612$Protein Ycf2 {ECO:0000255|HAMAP-Rule:MF_01330};,
10965$Protein SCARECROW {ECO:0000303|PubMed:8756724};,
10964$UPF0481 protein At3g47200;,
10967$G-box-binding factor 4;,
10966$Gibberellin 2-beta-dioxygenase 2;,
10968$Exportin-7-A;,Exportin-7;,
10961$Mitogen-activated protein kinase kinase kinase 1;,
10960$Metal tolerance protein 5;,
10963$Transcription repressor OFP2;,Transcription repressor OFP4;,
10962$Pullulanase 1, chloroplastic;,
18098$21 kDa protein;,
18094$Adenylate isopentenyltransferase 5, chloroplastic;,Adenylate isopentenyltransferase 7, mitochondrial;,
18095$Non-specific lipid-transfer protein 13;,
18096$RING-H2 finger protein ATL18;,
18091$BTB/POZ domain-containing protein POB1;,
18092$CRS2-associated factor 2, chloroplastic;,
18093$Protein IQ-DOMAIN 13 {ECO:0000303|PubMed:16368012};,
20399$TMV resistance protein N;,
18076$Monothiol glutaredoxin-S6;,
20396$Protein ALP1-like {ECO:0000305};,
18077$Protein trichome birefringence-like 41;,
18079$Casein kinase 1-like protein 4 {ECO:0000305};,Casein kinase 1-like protein 3 {ECO:0000305};,
18073$Pentatricopeptide repeat-containing protein At3g24000, mitochondrial;,Pentatricopeptide repeat-containing protein At2g22070;,
18074$Reticulon-like protein B13;,
18075$5'-3' exoribonuclease {ECO:0000250|UniProtKB:P77766};,
18070$Glucosamine inositolphosphorylceramide transferase 1 {ECO:0000303|PubMed:29760197};,
18071$Zinc finger CCCH domain-containing protein 1;,
18087$Large ribosomal subunit protein uL13c {ECO:0000303|PubMed:36423343};,
18088$Protein SIEVE ELEMENT OCCLUSION B {ECO:0000303|PubMed:20932300};,
18089$Phosphatidylinositol/phosphatidylcholine transfer protein SFH3;,
18083$Myb-related protein 306;,
18084$Uncharacterized protein C9orf85 homolog;,
18085$Protein HEADING DATE 3A;,
18080$E3 ubiquitin-protein ligase MBR1;,
18081$Ankyrin repeat-containing protein At5g02620;,
20375$Ultraviolet-B receptor UVR8 {ECO:0000303|PubMed:12226503};,
19386$Probable inactive purple acid phosphatase 1;,
18054$UDP-glucuronate:xylan alpha-glucuronosyltransferase 2;,
19385$Receptor homology region, transmembrane domain- and RING domain-containing protein 2;,
18055$Heat stress transcription factor B-4b;,
19388$Ribosome quality control complex subunit NEMF {ECO:0000305};,Ribosome quality control complex subunit NEMF homolog {ECO:0000305};,
18056$Auxin-responsive protein SAUR32 {ECO:0000305};,
18057$Zinc finger CCCH domain-containing protein 43;,
19382$Peptide methionine sulfoxide reductase A5;,
18051$Homeobox-leucine zipper protein ATHB-17;,Homeobox-leucine zipper protein HOX3;,
19384$Serine/threonine-protein kinase PBS1 {ECO:0000303|PubMed:11359614};,
18052$Probable NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5, mitochondrial;,
18053$Transcription initiation factor TFIID subunit 8;,
18069$Small ribosomal subunit protein cS22 {ECO:0000303|PubMed:28007896};,
19397$S-type anion channel SLAH1;,
18065$Alpha-aminoadipic semialdehyde synthase;,
18066$Ferric reduction oxidase 5;,Ferric reduction oxidase 4;,
18067$Pentatricopeptide repeat-containing protein At1g20300, mitochondrial;,
19398$Exocyst complex component EXO84B {ECO:0000303|PubMed:19895414};,
19393$Inactive glucose-6-phosphate 1-dehydrogenase 4, chloroplastic {ECO:0000305};,
18061$Glutaredoxin-C1;,
19392$Probable aspartyl protease At4g16563 {ECO:0000305};,Aspartic proteinase nepenthesin-2;,
18063$Cyclin-A2-1;,
19394$Cytochrome P450 97B2, chloroplastic;,
19390$Senescence-associated carboxylesterase 101;,
18060$IAA-alanine resistance protein 1;,
20357$Adenine nucleotide transporter BT1, chloroplastic/mitochondrial;,
19368$Protein NDR1;,
19367$Ferredoxin-dependent glutamate synthase, chloroplastic {ECO:0000303|PubMed:8286406};,
18037$Phenylalanine ammonia-lyase class 3;,
20355$Ethylene-response factor C3 {ECO:0000305};,
18038$Nuclear speckle RNA-binding protein A {ECO:0000303|PubMed:25073154};,
19369$Type II inositol polyphosphate 5-phosphatase 15 {ECO:0000305};,
18039$E3 ubiquitin-protein ligase ATL41;,
18032$Leucine-rich repeat receptor protein kinase HPCA1 {ECO:0000305};,Vesicle transport protein SEC20;,
19363$UV-B-induced protein At3g17800, chloroplastic {ECO:0000305};,
18033$N6-adenosine-methyltransferase non-catalytic subunit MTB {ECO:0000305};,
19366$Pectinesterase 2;,
18034$Post-GPI attachment to proteins factor 3;,
19365$Chaperone protein dnaJ 13;,
18035$Metal tolerance protein C1;,
19360$Ethylene-responsive transcription factor LEP;,
19362$Universal stress protein A-like protein;,
18030$NAC domain-containing protein 104 {ECO:0000305};,
19361$Sedoheptulose-1,7-bisphosphatase, chloroplastic;,
18031$Transcription factor bHLH91;,
20368$E3 ubiquitin-protein ligase SIRP1 {ECO:0000305};,
19379$Transcriptional regulator TAC1;,
18047$GDSL esterase/lipase At1g33811;,
19378$Beta-carotene isomerase D27, chloroplastic {ECO:0000305};,
18048$Pentatricopeptide repeat-containing protein At5g66520;,
18049$L-type lectin-domain containing receptor kinase IX.1 {ECO:0000303|PubMed:19773388};,
19375$36.4 kDa proline-rich protein;,
19374$Glycosyltransferase BC10 {ECO:0000305};,
19377$IgA FC receptor;,
18045$E3 ubiquitin-protein ligase PUB23;,
